id_usuario,home,pesquisou_produto,visualizou_detalhes,acessou_faq,acessou_ofertas,adicionou_carrinho,finalizou_compra,codigo_compra,valor_total
USR1408370,1,1,0,0,0,1,0,,
USR1408371,1,0,1,0,0,0,0,,
USR1408372,1,1,0,0,0,1,0,,
USR1408373,1,0,0,1,0,0,0,,
USR1408374,1,0,1,1,0,0,0,,
USR1408375,1,1,1,1,0,0,0,,
USR1408376,1,0,1,1,0,1,0,,
USR1408377,1,1,1,1,0,1,0,,
USR1408378,1,1,1,1,1,0,0,,
USR1408379,1,1,1,1,1,0,0,,
USR1408380,1,0,0,1,1,1,0,,
USR1408381,1,0,0,1,1,0,0,,
USR1408382,1,1,0,0,0,1,0,,
USR1408383,1,0,1,1,1,1,0,,
USR1408384,1,0,0,0,0,0,0,,
USR1408385,1,1,1,0,1,1,0,,
USR1408386,1,0,0,1,0,0,0,,
USR1408387,1,1,0,1,0,0,0,,
USR1408388,1,1,1,1,0,0,0,,
USR1408389,1,1,1,0,0,1,1,CMP106367,313.98
USR1408390,1,1,1,0,0,1,1,CMP153714,1684.36
USR1408391,1,0,0,0,0,0,0,,
USR1408392,1,0,0,0,1,1,0,,
USR1408393,1,1,1,0,0,1,0,,
USR1408394,1,1,1,1,0,0,0,,
USR1408395,1,0,1,0,1,1,0,,
USR1408396,1,1,1,0,0,0,0,,
USR1408397,1,1,1,1,0,1,0,,
USR1408398,1,1,1,0,0,1,1,CMP150475,313.52
USR1408399,1,1,0,0,0,0,0,,
USR1408400,1,1,0,1,0,1,0,,
USR1408401,1,1,0,1,0,0,0,,
USR1408402,1,0,1,0,0,0,0,,
USR1408403,1,0,1,1,0,0,0,,
USR1408404,1,0,0,1,0,0,0,,
,1,0,1,1,1,0,0,,
USR1408406,1,0,1,0,0,1,0,,
USR1408407,1,0,0,1,1,1,0,,
USR1408408,0,0,1,1,1,0,0,,
USR1408409,1,1,0,1,0,1,0,,
USR1408410,1,1,1,0,1,0,0,,
USR1408411,1,1,0,0,1,1,0,,
USR1408412,1,0,0,0,0,0,0,,
USR1408413,1,1,0,1,0,1,0,,
USR1408414,1,1,0,0,0,1,0,,
USR1408415,1,0,0,0,0,0,0,,
USR1408416,1,0,1,1,0,1,0,,
USR1408417,1,1,0,1,0,0,0,,
USR1408418,1,0,0,0,1,0,0,,
USR1408419,1,1,0,0,0,1,0,,
USR1408420,1,0,1,0,0,0,0,,
USR1408421,1,1,0,0,0,1,0,,
USR1408422,1,0,0,1,0,0,0,,
USR1408423,1,1,1,0,1,1,0,,
USR1408424,1,0,1,1,1,1,0,,
USR1408425,1,1,0,0,0,1,0,,
USR1408426,1,1,1,1,0,1,0,,
USR1408427,1,0,0,0,0,0,0,,
USR1408428,1,0,0,0,0,0,0,,
USR1408429,1,0,1,0,0,0,0,,
USR1408430,1,1,1,0,0,1,1,CMP102877,4164.87
USR1408431,1,1,1,0,0,1,0,,
USR1408432,1,1,0,0,0,1,0,,
USR1408433,1,1,1,0,0,0,0,,
USR1408434,1,1,0,1,0,1,0,,
USR1408435,1,0,0,0,0,0,0,,
USR1408436,1,1,1,0,0,1,1,CMP134201,3722.15
USR1408437,1,0,1,1,0,1,0,,
USR1408438,1,1,0,0,0,1,0,,
USR1408439,1,1,1,0,0,1,0,,
USR1408440,1,0,0,0,1,0,0,,
USR1408441,1,1,0,1,0,0,0,,
USR1408442,1,0,0,0,1,1,0,,
USR1408443,1,0,0,1,0,0,0,,
USR1408444,1,1,0,0,1,0,0,,
USR1408445,1,0,0,1,0,0,0,,
USR1408446,1,1,0,0,0,0,0,,
USR1408447,1,0,1,0,0,1,0,,
USR1408448,1,0,0,1,0,0,0,,
USR1408449,1,0,0,0,0,0,0,,
USR1408450,1,0,1,1,0,1,0,,
USR1408451,0,0,0,0,1,1,0,,
USR1408452,1,1,0,0,0,1,0,,
USR1408453,1,1,1,0,1,1,0,,
USR1408454,1,1,0,0,1,0,0,,
USR1408455,1,1,1,1,0,1,0,,
USR1408456,1,0,0,1,0,0,0,,
USR1408457,1,1,0,1,0,0,0,,
USR1408458,1,0,1,1,0,1,0,,
USR1408459,1,0,1,0,0,1,0,,
USR1408460,1,0,0,0,0,0,0,,
USR1408461,1,0,0,0,0,0,0,,
USR1408462,1,1,1,1,1,0,0,,
USR1408463,1,0,0,1,0,0,0,,
USR1408464,1,0,0,1,0,0,0,,
USR1408465,1,1,1,1,1,1,0,,
USR1408466,1,0,0,1,0,0,0,,
USR1408467,1,1,0,0,0,0,0,,
USR1408468,0,0,1,1,1,1,0,,
USR1408469,1,1,1,1,0,1,0,,
USR1408470,1,1,1,1,0,0,0,,
USR1408471,1,1,1,1,0,0,0,,
USR1408472,1,1,1,1,1,0,0,,
USR1408473,1,1,1,0,0,1,0,,
USR1408474,1,0,0,0,0,0,0,,
USR1408475,1,0,1,0,0,0,0,,
USR1408476,0,1,1,1,1,1,0,,
USR1408477,1,1,0,1,1,0,0,,
USR1408478,1,1,1,0,0,1,1,CMP148612,3387.61
USR1408479,1,0,0,0,0,0,0,,
USR1408480,1,0,1,1,0,1,0,,
USR1408481,0,0,0,1,0,0,0,,
USR1408482,1,1,1,0,0,1,0,,
,1,0,1,0,0,0,0,,
USR1408484,1,0,1,0,0,1,0,,
USR1408485,1,1,0,1,1,0,0,,
USR1408486,1,0,0,1,0,0,0,,
USR1408487,1,0,1,1,0,1,0,,
USR1408488,1,0,1,1,0,1,0,,
USR1408489,1,1,1,1,0,0,0,,
USR1408490,1,1,0,1,1,1,0,,
USR1408491,1,0,0,1,1,1,0,,
USR1408492,1,1,1,0,0,1,1,CMP130341,4151.95
USR1408493,1,1,0,0,1,0,0,,
USR1408494,1,0,0,1,0,0,0,,
USR1408495,1,1,0,1,0,0,0,,
,1,1,1,0,0,1,1,CMP139753,4227.97
USR1408497,1,1,1,0,0,1,0,,
USR1408498,1,1,1,0,0,1,0,,
USR1408499,1,1,0,0,0,0,0,,
USR1408500,1,1,0,1,1,0,0,,
USR1408501,1,0,0,0,1,0,0,,
USR1408502,1,0,1,0,1,0,0,,
USR1408503,1,0,1,1,0,1,0,,
USR1408504,1,1,0,0,0,0,0,,
USR1408505,1,0,0,0,0,0,0,,
USR1408506,1,0,1,1,0,1,0,,
USR1408507,1,1,0,1,0,1,0,,
USR1408508,1,1,1,0,0,1,1,CMP146272,3233.5
USR1408509,1,0,0,1,0,0,0,,
,1,0,1,1,1,1,0,,
USR1408511,1,0,1,0,0,0,0,,
USR1408512,1,1,0,1,1,1,0,,
USR1408513,1,0,1,1,0,1,0,,
USR1408514,1,1,0,0,0,0,0,,
USR1408515,1,1,0,0,0,1,0,,
USR1408516,1,1,1,0,0,1,1,CMP152168,2396.88
USR1408517,1,0,0,1,0,0,0,,
USR1408518,1,1,1,1,1,1,0,,
USR1408519,1,0,0,1,0,0,0,,
USR1408520,1,1,0,1,0,1,0,,
USR1408521,1,1,0,1,0,1,0,,
USR1408522,1,0,0,1,0,0,0,,
USR1408523,1,0,0,1,0,0,0,,
USR1408524,1,1,1,1,0,0,0,,
USR1408525,1,0,0,0,0,0,0,,
USR1408526,0,0,0,1,0,0,0,,
USR1408527,1,0,1,0,0,0,0,,
USR1408528,1,1,1,0,0,1,0,,
USR1408529,1,0,0,0,0,0,0,,
USR1408530,1,0,1,1,0,1,0,,
USR1408531,1,1,0,0,0,0,0,,
USR1408532,1,1,1,0,0,0,0,,
USR1408533,1,1,0,0,0,1,0,,
USR1408534,0,1,0,0,0,1,0,,
USR1408535,1,0,1,0,0,0,0,,
USR1408536,1,0,0,1,0,0,0,,
USR1408537,1,0,0,0,0,0,0,,
USR1408538,1,0,0,1,0,0,0,,
USR1408539,1,0,1,1,0,1,0,,
USR1408540,1,1,0,0,0,0,0,,
USR1408541,1,1,1,1,0,0,0,,
USR1408542,1,0,0,1,0,0,0,,
USR1408543,1,0,0,0,0,0,0,,
USR1408544,0,0,0,0,0,0,0,,
USR1408545,1,1,0,0,0,1,0,,
USR1408546,1,0,0,0,0,0,0,,
USR1408547,1,1,1,1,0,0,0,,
USR1408548,1,0,0,0,0,0,0,,
USR1408549,1,0,1,1,0,1,0,,
USR1408550,0,1,1,1,0,0,0,,
USR1408551,1,0,1,0,0,1,0,,
USR1408552,1,0,0,0,0,0,0,,
USR1408553,1,1,1,0,0,1,0,,
USR1408554,1,1,1,1,0,0,0,,
USR1408555,1,0,1,1,0,0,0,,
USR1408556,1,1,0,0,0,0,0,,
USR1408557,1,1,1,0,1,1,0,,
USR1408558,1,1,0,0,1,0,0,,
USR1408559,1,0,0,1,0,0,0,,
USR1408560,1,0,1,0,1,1,0,,
USR1408561,1,0,0,1,0,0,0,,
USR1408562,1,0,1,0,0,0,0,,
USR1408563,1,0,1,0,0,0,0,,
USR1408564,1,0,0,0,0,0,0,,
USR1408565,1,1,1,1,0,0,0,,
USR1408566,1,1,1,0,0,1,0,,
USR1408567,1,1,0,0,0,1,0,,
USR1408568,0,0,0,0,0,0,0,,
USR1408569,1,0,1,0,0,1,0,,
USR1408570,1,0,1,0,0,0,0,,
USR1408571,1,0,0,1,0,0,0,,
USR1408572,1,0,0,0,1,1,0,,
USR1408573,1,1,1,1,0,0,0,,
USR1408574,1,1,1,1,0,0,0,,
USR1408575,1,1,1,1,0,0,0,,
USR1408576,1,1,1,0,0,1,1,CMP123713,4217.6
USR1408577,1,0,0,1,0,0,0,,
USR1408578,1,0,1,0,0,0,0,,
USR1408579,1,0,1,0,0,1,0,,
USR1408580,1,0,0,1,0,0,0,,
USR1408581,1,1,1,0,1,0,0,,
USR1408582,1,0,0,0,0,0,0,,
USR1408583,1,1,0,1,0,0,0,,
USR1408584,1,0,1,0,0,0,0,,
USR1408585,0,1,0,1,1,1,0,,
USR1408586,1,0,0,1,0,0,0,,
USR1408587,1,0,0,0,0,0,0,,
USR1408588,1,1,1,1,0,0,0,,
USR1408589,1,1,0,0,1,0,0,,
USR1408590,1,0,0,1,0,0,0,,
USR1408591,1,0,1,1,0,1,0,,
USR1408592,1,1,1,0,0,1,1,CMP128273,4549.38
USR1408593,0,0,1,0,1,1,0,,
USR1408594,1,1,1,1,0,1,0,,
USR1408595,1,1,1,0,0,1,0,,
USR1408596,1,1,1,0,0,0,0,,
USR1408597,1,1,0,0,1,1,0,,
USR1408598,1,0,0,0,0,0,0,,
USR1408599,1,0,0,0,0,0,0,,
USR1408600,1,1,0,0,0,1,0,,
USR1408601,1,1,0,1,0,0,0,,
USR1408602,1,1,1,0,0,1,0,,
USR1408603,1,1,1,1,0,0,0,,
USR1408604,1,1,0,0,1,1,0,,
USR1408605,0,1,1,1,0,1,1,CMP206058,1499.56
USR1408606,1,1,0,0,0,1,0,,
USR1408607,1,0,0,1,0,0,0,,
USR1408608,1,1,1,1,1,1,0,,
USR1408609,1,1,0,1,1,1,0,,
USR1408610,1,0,1,1,0,1,0,,
USR1408611,0,1,0,0,0,1,0,,
USR1408612,1,0,0,1,0,0,0,,
USR1408613,1,0,1,1,0,0,0,,
USR1408614,1,1,1,0,0,0,0,,
USR1408615,1,0,1,0,0,1,0,,
USR1408616,1,1,1,0,0,0,0,,
USR1408617,1,1,1,0,1,0,0,,
USR1408618,1,1,1,1,1,0,0,,
USR1408619,1,0,1,1,0,0,0,,
USR1408620,1,1,0,0,0,0,0,,
USR1408621,1,1,0,0,0,0,0,,
USR1408622,1,1,0,1,0,1,0,,
USR1408623,1,0,0,1,0,0,0,,
USR1408624,1,0,1,0,0,1,0,,
USR1408625,1,1,0,0,1,0,0,,
USR1408626,1,0,1,0,1,1,0,,
USR1408627,1,0,1,0,1,0,0,,
USR1408628,0,1,1,1,0,1,0,,
USR1408629,1,1,1,1,0,0,0,,
USR1408630,1,0,1,1,0,1,0,,
USR1408631,1,0,1,1,0,0,0,,
USR1408632,0,0,1,1,0,0,0,,
USR1408633,1,0,0,1,0,0,0,,
USR1408634,1,0,1,0,0,1,0,,
USR1408635,1,1,0,0,0,1,0,,
USR1408636,1,0,1,0,1,0,0,,
USR1408637,0,0,1,0,1,0,0,,
USR1408638,1,1,0,0,0,1,0,,
USR1408639,1,1,0,0,0,0,0,,
USR1408640,1,0,0,1,0,0,0,,
USR1408641,1,0,1,0,0,1,0,,
USR1408642,1,1,0,0,0,1,0,,
USR1408643,1,0,0,1,0,0,0,,
USR1408644,1,0,0,1,0,0,0,,
USR1408645,1,0,1,0,0,1,1,CMP206445,3652.37
USR1408646,1,0,1,0,1,0,0,,
USR1408647,1,1,1,0,0,0,0,,
USR1408648,1,1,0,1,0,1,0,,
USR1408649,1,0,1,0,0,1,0,,
USR1408650,1,0,0,0,0,0,0,,
USR1408651,1,1,1,0,0,1,1,CMP126838,1087.54
USR1408652,1,0,1,0,0,0,0,,
USR1408653,1,1,1,0,0,1,0,,
USR1408654,1,0,0,1,0,0,0,,
USR1408655,1,0,0,1,0,0,0,,
USR1408656,1,1,1,1,0,1,0,,
USR1408657,1,1,0,0,1,0,0,,
USR1408658,1,0,1,1,0,0,0,,
USR1408659,0,0,0,1,0,0,0,,
USR1408660,1,0,1,0,0,0,0,,
USR1408661,1,1,1,0,0,1,1,CMP115994,2271.96
USR1408662,1,1,1,0,0,1,0,,
USR1408663,1,0,0,1,0,0,0,,
USR1408664,1,1,0,1,0,0,0,,
USR1408665,1,0,0,0,0,0,0,,
USR1408666,0,0,1,0,1,1,0,,
USR1408667,1,0,1,0,0,1,0,,
USR1408668,1,0,1,1,0,1,0,,
USR1408669,1,1,0,0,0,1,0,,
USR1408670,1,1,1,1,0,0,0,,
USR1408671,1,1,1,0,0,0,0,,
USR1408672,1,0,1,1,0,0,0,,
USR1408673,1,1,0,0,0,1,0,,
USR1408674,0,0,1,0,0,0,0,,
USR1408675,1,1,1,1,0,0,0,,
USR1408676,1,1,0,0,1,1,0,,
USR1408677,1,0,1,0,1,0,0,,
USR1408678,1,1,1,0,1,0,0,,
USR1408679,1,1,1,0,0,1,0,,
USR1408680,1,1,1,1,0,0,0,,
USR1408681,1,0,0,1,1,1,0,,
USR1408682,1,1,1,1,1,1,0,,
USR1408683,1,1,0,0,0,1,0,,
USR1408684,1,0,0,0,1,1,0,,
USR1408685,1,1,1,0,0,1,0,,
USR1408686,1,1,1,0,0,0,0,,
USR1408687,1,1,1,1,0,0,0,,
USR1408688,1,0,1,0,0,1,0,,
USR1408689,1,0,0,0,0,0,0,,
USR1408690,1,1,1,1,1,0,0,,
USR1408691,1,0,0,0,0,0,0,,
USR1408692,1,1,0,1,0,1,0,,
USR1408693,1,1,0,1,0,0,0,,
USR1408694,1,0,0,0,0,0,0,,
USR1408695,1,1,0,0,0,0,0,,
USR1408696,1,0,0,0,1,1,0,,
USR1408697,1,0,1,1,0,0,0,,
USR1408698,1,0,1,0,0,0,0,,
USR1408699,1,1,0,0,0,1,0,,
USR1408700,1,0,1,1,0,1,0,,
USR1408701,1,1,1,1,0,1,0,,
USR1408702,1,1,1,0,0,1,0,,
USR1408703,1,1,0,1,0,1,0,,
USR1408704,1,1,0,0,1,1,0,,
USR1408705,1,0,1,1,1,0,0,,
USR1408706,0,1,0,1,0,1,0,,
USR1408707,1,0,1,0,0,1,0,,
USR1408708,1,1,0,0,0,0,0,,
USR1408709,1,0,1,1,0,1,0,,
USR1408710,1,1,0,1,1,0,0,,
USR1408711,1,1,1,0,0,1,1,CMP110937,3328.28
USR1408712,1,0,0,0,0,0,0,,
USR1408713,1,1,1,1,0,1,0,,
USR1408714,1,0,0,0,1,1,0,,
USR1408715,1,0,0,1,1,0,0,,
USR1408716,1,1,1,0,0,1,0,,
USR1408717,1,1,1,1,0,0,0,,
USR1408718,1,0,1,0,0,0,0,,
USR1408719,1,1,1,0,0,1,0,,
USR1408720,1,0,1,0,0,0,0,,
USR1408721,0,0,1,0,0,1,1,CMP208149,4885.52
USR1408722,0,0,1,1,1,0,0,,
USR1408723,1,0,1,1,0,0,0,,
USR1408724,1,1,1,1,0,1,1,CMP213152,3875.13
USR1408725,1,0,1,1,0,0,0,,
USR1408726,1,1,0,0,1,1,0,,
USR1408727,0,0,0,1,0,0,0,,
USR1408728,1,0,1,0,0,0,0,,
USR1408729,1,0,0,0,0,0,0,,
USR1408730,1,1,1,0,0,1,1,CMP109127,2896.59
USR1408731,1,1,1,1,0,1,0,,
USR1408732,1,1,0,0,1,1,0,,
USR1408733,1,0,1,0,1,0,0,,
USR1408734,1,1,0,0,0,1,0,,
USR1408735,1,0,1,0,1,1,0,,
USR1408736,1,0,1,0,0,0,0,,
USR1408737,1,1,1,1,1,0,0,,
USR1408738,1,0,0,0,0,0,0,,
USR1408739,1,0,0,0,0,0,0,,
USR1408740,1,0,0,0,0,0,0,,
USR1408741,1,1,1,0,0,1,0,,
USR1408742,1,0,0,0,0,0,0,,
USR1408743,1,1,0,1,0,1,0,,
USR1408744,1,1,0,1,0,1,0,,
USR1408745,1,1,0,0,0,0,0,,
USR1408746,1,1,1,1,0,1,0,,
USR1408747,1,1,1,1,0,1,1,CMP207710,3198.71
USR1408748,1,0,1,0,0,1,0,,
USR1408749,1,0,0,0,0,0,0,,
USR1408750,1,1,1,0,0,1,1,CMP133116,4611.68
USR1408751,1,0,0,0,0,0,0,,
USR1408752,1,1,1,0,1,0,0,,
USR1408753,1,1,0,1,1,1,0,,
USR1408754,1,0,1,1,0,0,0,,
USR1408755,1,0,0,0,1,1,0,,
USR1408756,1,0,1,1,0,1,0,,
USR1408757,1,0,0,1,0,0,0,,
USR1408758,1,1,0,0,0,0,0,,
USR1408759,1,0,0,0,0,0,0,,
USR1408760,1,0,0,1,0,0,0,,
USR1408761,1,0,1,1,0,1,0,,
USR1408762,1,1,0,0,0,1,0,,
USR1408763,1,1,0,1,0,0,0,,
USR1408764,1,1,0,0,0,1,0,,
USR1408765,1,0,1,0,0,1,0,,
USR1408766,1,1,1,0,0,1,1,CMP125700,2526.49
USR1408767,1,0,0,1,0,0,0,,
USR1408768,1,1,0,1,0,0,0,,
USR1408769,1,0,0,0,0,0,0,,
USR1408770,1,1,1,0,0,0,0,,
USR1408771,1,0,1,1,0,0,0,,
USR1408772,1,0,0,0,1,1,0,,
USR1408773,1,1,1,0,0,0,0,,
USR1408774,1,0,1,1,0,0,0,,
USR1408775,1,0,1,1,0,1,0,,
USR1408776,1,1,1,0,0,0,0,,
USR1408777,1,1,1,1,0,1,0,,
USR1408778,1,0,0,1,0,0,0,,
USR1408779,1,1,1,0,0,1,0,,
USR1408780,1,0,0,1,0,0,0,,
USR1408781,0,1,0,0,0,1,0,,
USR1408782,1,1,1,1,1,1,0,,
USR1408783,1,0,1,1,0,0,0,,
USR1408784,1,0,0,1,0,0,0,,
USR1408785,1,1,1,0,0,1,0,,
USR1408786,1,1,0,1,1,0,0,,
USR1408787,1,0,1,0,0,0,0,,
USR1408788,1,1,1,1,0,0,0,,
USR1408789,1,1,1,1,1,1,0,,
USR1408790,1,1,0,1,0,1,0,,
USR1408791,1,0,0,1,0,0,0,,
USR1408792,1,1,1,0,1,1,0,,
USR1408793,1,0,1,1,0,0,0,,
USR1408794,1,0,1,0,0,1,0,,
USR1408795,1,1,1,1,0,1,0,,
USR1408796,1,1,0,0,1,0,0,,
USR1408797,1,1,0,0,1,0,0,,
USR1408798,1,1,1,0,0,1,0,,
USR1408799,1,0,1,0,1,0,0,,
USR1408800,1,0,0,0,1,0,0,,
USR1408801,1,1,0,0,0,0,0,,
USR1408802,1,1,0,0,0,0,0,,
USR1408803,1,0,1,0,0,1,0,,
USR1408804,1,0,0,0,0,0,0,,
USR1408805,1,0,1,1,0,1,0,,
USR1408806,1,0,0,0,0,0,0,,
USR1408807,1,0,1,0,0,1,0,,
USR1408808,1,0,0,0,0,0,0,,
USR1408809,0,0,0,1,0,0,0,,
USR1408810,1,1,0,1,0,0,0,,
USR1408811,0,1,0,1,0,0,0,,
USR1408812,1,1,0,1,0,1,0,,
USR1408813,1,0,0,0,0,0,0,,
USR1408814,1,0,1,1,0,0,0,,
USR1408815,1,1,0,1,0,1,0,,
USR1408816,0,0,1,1,0,0,0,,
USR1408817,1,1,1,0,0,1,0,,
USR1408818,1,1,0,1,0,0,0,,
USR1408819,1,1,1,1,0,1,0,,
USR1408820,1,1,1,1,0,0,0,,
USR1408821,1,0,1,1,0,1,0,,
USR1408822,1,1,0,1,0,0,0,,
USR1408823,1,0,0,1,0,0,0,,
USR1408824,1,1,1,1,0,0,0,,
USR1408825,1,1,0,1,0,0,0,,
USR1408826,1,0,1,1,0,1,0,,
USR1408827,1,0,0,0,1,0,0,,
USR1408828,1,1,1,1,0,0,0,,
USR1408829,1,1,1,0,0,1,0,,
USR1408830,1,0,0,0,0,0,0,,
USR1408831,1,0,1,0,0,1,0,,
USR1408832,1,0,1,0,0,0,0,,
USR1408833,1,0,1,0,0,0,0,,
USR1408834,0,1,0,1,1,0,0,,
USR1408835,1,1,1,0,1,1,0,,
USR1408836,1,0,0,1,1,0,0,,
USR1408837,1,0,0,1,0,0,0,,
USR1408838,1,1,0,1,0,1,0,,
USR1408839,1,0,0,0,1,0,0,,
USR1408840,1,1,0,1,1,1,0,,
USR1408841,0,0,0,0,0,0,0,,
USR1408842,1,1,0,1,0,0,0,,
USR1408843,1,0,1,1,0,0,0,,
USR1408844,1,1,0,0,0,0,0,,
USR1408845,0,0,1,1,1,1,0,,
USR1408846,1,1,0,1,0,1,0,,
USR1408847,1,1,0,1,0,0,0,,
USR1408848,1,1,0,0,1,1,0,,
USR1408849,1,0,0,0,0,0,0,,
USR1408850,1,0,1,1,0,0,0,,
USR1408851,0,1,1,0,0,1,0,,
USR1408852,1,0,1,0,0,1,0,,
USR1408853,1,0,1,1,0,0,0,,
USR1408854,1,0,1,0,0,1,0,,
USR1408855,1,0,0,1,0,0,0,,
USR1408856,1,0,0,1,0,0,0,,
USR1408857,0,0,1,0,0,1,0,,
USR1408858,1,1,1,1,0,0,0,,
USR1408859,1,1,0,1,0,0,0,,
USR1408860,1,0,0,0,0,0,0,,
USR1408861,1,0,0,0,0,0,0,,
USR1408862,1,0,1,1,0,0,0,,
USR1408863,1,1,1,1,0,1,1,CMP212890,3625.09
USR1408864,1,1,1,0,0,0,0,,
USR1408865,1,0,0,1,0,0,0,,
USR1408866,1,1,1,0,1,0,0,,
USR1408867,1,0,1,0,0,1,0,,
USR1408868,0,1,1,1,0,1,0,,
USR1408869,1,1,1,1,0,1,0,,
USR1408870,1,1,1,0,0,0,0,,
USR1408871,1,1,1,0,0,1,1,CMP150905,1370.51
USR1408872,1,0,0,1,0,0,0,,
USR1408873,1,0,1,0,0,1,0,,
USR1408874,1,0,1,1,0,0,0,,
USR1408875,1,1,1,0,0,1,1,CMP144195,4835.69
USR1408876,1,1,1,1,0,0,0,,
USR1408877,1,0,1,1,0,0,0,,
USR1408878,1,1,1,0,0,1,0,,
USR1408879,1,1,1,1,0,1,0,,
USR1408880,1,0,0,1,1,1,0,,
USR1408881,1,0,0,0,0,0,0,,
USR1408882,1,1,1,0,0,0,0,,
USR1408883,1,0,0,1,0,0,0,,
USR1408884,1,0,1,0,0,0,0,,
USR1408885,1,1,1,1,0,1,0,,
USR1408886,1,1,0,1,0,1,0,,
USR1408887,1,1,1,0,0,1,1,CMP119059,2004.55
USR1408888,1,1,1,0,0,1,1,CMP158717,4857.73
USR1408889,1,1,1,0,0,1,1,CMP141458,2671.68
USR1408890,1,0,1,0,0,0,0,,
USR1408891,1,1,1,0,0,1,0,,
USR1408892,1,1,1,1,0,0,0,,
USR1408893,1,1,1,1,0,0,0,,
USR1408894,1,1,0,1,0,1,0,,
USR1408895,1,0,1,1,0,1,1,CMP208582,3371.88
USR1408896,0,0,0,1,1,1,0,,
USR1408897,1,0,0,0,0,0,0,,
USR1408898,1,1,1,0,0,1,0,,
USR1408899,1,1,1,0,0,1,1,CMP151800,549.22
USR1408900,1,1,0,0,0,1,0,,
USR1408901,1,0,1,0,1,0,0,,
USR1408902,1,0,0,0,0,0,0,,
USR1408903,1,1,1,1,0,0,0,,
USR1408904,1,1,1,0,0,1,1,CMP121549,2588.16
USR1408905,1,1,0,0,0,1,0,,
USR1408906,1,1,0,0,0,0,0,,
USR1408907,1,1,0,1,0,0,0,,
USR1408908,1,1,0,1,1,0,0,,
USR1408909,1,1,0,1,0,1,0,,
USR1408910,1,1,0,0,0,1,0,,
USR1408911,1,1,1,0,0,1,1,CMP105471,2138.97
USR1408912,1,0,1,0,0,0,0,,
USR1408913,1,1,0,0,0,0,0,,
USR1408914,1,1,1,0,0,1,1,CMP104471,1401.21
USR1408915,1,0,1,1,0,1,0,,
USR1408916,1,0,1,0,0,0,0,,
USR1408917,1,1,1,0,0,0,0,,
USR1408918,1,1,0,0,0,0,0,,
USR1408919,1,1,0,1,0,1,0,,
USR1408920,0,1,1,0,0,0,0,,
USR1408921,1,0,1,0,1,1,0,,
USR1408922,0,0,1,0,0,1,0,,
USR1408923,1,0,0,1,0,0,0,,
USR1408924,1,1,0,0,1,0,0,,
USR1408925,1,0,0,0,1,1,0,,
USR1408926,1,0,1,0,0,1,0,,
USR1408927,1,0,1,1,0,0,0,,
USR1408928,0,0,1,0,1,1,0,,
USR1408929,1,1,1,0,0,1,1,CMP124340,3484.28
USR1408930,1,1,0,1,0,1,0,,
USR1408931,1,1,0,1,0,1,0,,
USR1408932,1,1,1,0,1,0,0,,
USR1408933,1,1,1,0,0,1,1,CMP113480,3582.91
USR1408934,1,1,1,0,0,0,0,,
USR1408935,1,1,1,0,0,1,1,CMP126739,2128.33
USR1408936,0,0,1,1,1,0,0,,
USR1408937,1,0,1,1,0,1,0,,
USR1408938,1,0,0,0,0,0,0,,
USR1408939,1,0,0,1,0,0,0,,
USR1408940,1,1,0,1,0,1,0,,
USR1408941,1,0,1,1,0,0,0,,
USR1408942,0,0,1,0,0,0,0,,
USR1408943,1,0,0,1,0,0,0,,
USR1408944,1,1,0,1,0,1,0,,
USR1408945,1,0,1,1,0,1,0,,
USR1408946,1,1,1,1,0,0,0,,
USR1408947,1,0,1,0,0,1,0,,
USR1408948,1,0,1,0,0,1,0,,
USR1408949,1,1,1,0,0,0,0,,
USR1408950,1,1,1,1,1,0,0,,
USR1408951,1,0,0,1,1,0,0,,
USR1408952,1,0,0,0,0,0,0,,
USR1408953,1,1,0,0,0,0,0,,
USR1408954,1,1,0,1,0,1,0,,
USR1408955,1,0,0,0,0,0,0,,
USR1408956,1,0,0,0,0,0,0,,
USR1408957,1,1,1,1,0,0,0,,
USR1408958,1,0,1,1,0,1,0,,
USR1408959,1,0,1,1,0,1,0,,
USR1408960,1,1,0,0,0,1,0,,
USR1408961,1,1,1,0,0,0,0,,
USR1408962,1,1,1,0,0,1,0,,
USR1408963,1,0,0,0,1,1,0,,
USR1408964,1,0,0,0,0,0,0,,
USR1408965,1,1,1,0,0,0,0,,
USR1408966,1,1,0,0,0,1,0,,
USR1408967,1,1,1,0,0,1,1,CMP134661,2342.6
USR1408968,1,1,1,0,0,1,1,CMP125762,3613.41
USR1408969,1,0,1,0,0,0,0,,
USR1408970,1,0,1,0,0,1,0,,
USR1408971,1,0,1,1,0,1,0,,
USR1408972,0,1,0,1,0,0,0,,
USR1408973,1,0,0,1,0,0,0,,
USR1408974,1,0,1,0,1,1,0,,
USR1408975,1,0,1,0,0,0,0,,
USR1408976,1,1,1,1,0,1,0,,
USR1408977,1,1,1,1,1,1,0,,
USR1408978,1,0,1,0,0,1,0,,
USR1408979,1,1,1,0,1,0,0,,
USR1408980,1,0,1,0,0,1,0,,
USR1408981,1,1,1,1,0,1,0,,
USR1408982,1,0,1,0,1,0,0,,
USR1408983,1,1,1,0,0,1,1,CMP123560,903.18
USR1408984,1,1,1,1,0,0,0,,
USR1408985,1,0,1,0,0,1,0,,
USR1408986,1,0,0,0,0,0,0,,
